oblast,raion,city,district,street_new,street_old,house_raw,house_num,house_slash,house_dash,house_letter,postcode,oblast_code,raion_code,city_code,district_code
,,Харків,Шевченківський район,Клочківська вулиця,,193,193,,,,,,,,
,,Харків,Шевченківський район,Мирна вулиця,,7а,7,,,а,,,,,
,,Харків,Шевченківський район,вулиця Отакара Яроша,,18б,18,,,б,,,,,
,,Харків,Шевченківський район,вулиця Отакара Яроша,,16б,16,,,б,,,,,
,,Харків,Шевченківський район,вулиця 23 Серпня,,12,12,,,,,,,,
,,Харків,Шевченківський район,Клочківська вулиця,,218/1,218,1,,,,,,,
,,Харків,Шевченківський район,Клочківська вулиця,,9,9,,,,,,,,
,,Харків,Шевченківський район,1-й Нескучний в'їзд,,8,8,,,,61000,,,,
,,Харків,Шевченківський район,проспект Перемоги,,85,85,,,,,,,,
,,Харків,Шевченківський район,Білобровський провулок,,10а,10,,,а,,,,,
,,Харків,Шевченківський район,проспект Перемоги,,89,89,,,,61174,,,,
,,Харків,Шевченківський район,Клочківська вулиця,,69,69,,,,,,,,
,,Харків,Шевченківський район,вулиця Мирослава Мисли,Цілиноградська вулиця,58а,58,,,а,,,,,
,,Харків,Шевченківський район,вулиця 23 Серпня,,33г,33,,,г,,,,,
,,Харків,Шевченківський район,Клинська вулиця,,1 к1,1 к1,,,,,,,,
,,Харків,Шевченківський район,Клинська вулиця,,1 к2,1 к2,,,,,,,,
,,Харків,Шевченківський район,Білобровський провулок,,10,10,,,,,,,,
,,Харків,Шевченківський район,Клочківська вулиця,,67/1,67,1,,,,,,,
,,Харків,Шевченківський район,Іванівський провулок,,5/1,5,1,,,,,,,
,,Харків,Шевченківський район,проспект Перемоги,,87,87,,,,,,,,
,,Харків,Шевченківський район,проспект Людвіга Свободи,,20А,20,,,А,,,,,
,,Харків,Шевченківський район,Сумська вулиця,Карла Лібкнехта,35,35,,,,,,,,
,,Харків,Шевченківський район,Сумська вулиця,Карла Лібкнехта,25,25,,,,,,,,
,,Харків,Шевченківський район,вулиця Рогатинська Левада,Іванівський провулок,12,12,,,,,,,,
,,Харків,Шевченківський район,Рогатинська Левада вулиця,,10,10,,,,,,,,
,,Харків,Шевченківський район,Рогатинська Левада вулиця,,6,6,,,,,,,,
,,Харків,Шевченківський район,Рогатинська Левада вулиця,,18,18,,,,,,,,
,,Харків,Шевченківський район,Рогатинська Левада вулиця,,8,8,,,,,,,,
,,Харків,Шевченківський район,Клочківська вулиця,,159,159,,,,,,,,
,,Харків,Шевченківський район,Клочковская,,117,117,,,,,,,,
,,Харків,Шевченківський район,Клочківська вулиця,,93,93,,,,,,,,
,,Харків,Шевченківський район,проспект Перемоги,,64б,64,,,б,,,,,
,,Харків,Шевченківський район,Домобудівельна вулиця,,13,13,,,,,,,,
,,Харків,Шевченківський район,Домобудівельна вулиця,,11,11,,,,,,,,
,,Харків,Шевченківський район,Домобудівельна вулиця,,9,9,,,,,,,,
,,Харків,Шевченківський район,проспект Науки,Леніна проспект,65/14,65,14,,,61101,,,,
,,Харків,Шевченківський район,проспект Науки,Леніна проспект,65/17,65,17,,,61103,,,,
,,Харків,Шевченківський район,проспект Науки,Леніна проспект,65/16,65,16,,,61103,,,,
,,Харків,Шевченківський район,проспект Науки,Леніна проспект,65/15,65,15,,,61103,,,,
,,Харків,Шевченківський район,проспект Науки,Леніна проспект,52,52,,,,,,,,
,,Харків,Шевченківський район,вулиця Спецпідрозділу Кракен,Серпова вулиця,4в,4,,,в,,,,,
,,Харків,Шевченківський район,Римарська вулиця,,27,27,,,,,,,,
,,Харків,Шевченківський район,Балакірєва вулиця,,19а,19,,,а,,,,,
,,Харків,Шевченківський район,Рогатинська Левада вулиця,,16,16,,,,,,,,
,,Харків,Шевченківський район,Рогатинська Левада вулиця,,14,14,,,,,,,,
,,Харків,Шевченківський район,Батумська вулиця,,4/67,4,67,,,,,,,
,,Харків,Шевченківський район,Сокільники,,3,3,,,,,,,,
,,Харків,Шевченківський район,Сумская вулиця,,35а,35,,,а,,,,,
